model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.3,1,355854,0,0.06,196974,0,0.736,1,0,0,24034,41893
v3.2.3,3,901800,0,0.00,722,0,0.778,0,0,0,0,310
v3.2.4,1,831296,0,0.04,195972,0,0.776,1,0,0,12274,41423
v3.2.4,3,182636,0,1.61,858199,0,21.366,1,0,0,160455,82791
v3.2.4,1,118463,0,0.00,1126,0,0.581,0,0,0,0,722
v3.2.4,3,15925,0,0.00,722,0,1.54,0,0,0,0,310
v3.2.3,1,876464,0,0.07,197439,0,0.701,1,0,0,54760,41423
v3.2.4,1,885021,0,0.06,199690,0,0.773,1,0,0,26268,42589
v3.2.4,3,670634,0,0.00,1025,0,1.608,0,0,0,0,620
v3.2.3,3,283727,0,0.00,1025,0,0.933,0,0,0,0,622
v3.2.3,3,284612,0,6.30,682019,0,1.918,1,0,0,341228,64641
v3.0.4,3,703358,0,0.10,230709,0,0.756,1,0,0,34465,40977
v3.2.4,3,420525,0,10.49,847032,0,21.614,1,0,0,722150,82114
v3.2.3,1,735650,0,0.10,194629,0,1.153,1,0,0,53188,41624
v3.0.4,1,923545,0,0.00,876,0,0.592,0,0,0,0,516
v3.2.4,3,1978,0,2.48,842877,0,24.825,1,0,0,216849,81745
v3.2.4,1,47770,0,0.05,190136,0,0.87,1,0,0,22730,41023
v3.2.3,1,847978,0,0.07,198609,0,0.721,1,0,0,36880,41510
v3.2.4,3,620445,0,0.00,1125,0,1.838,0,0,0,0,721
v3.2.3,3,216918,0,0.00,924,0,0.78,0,0,0,0,516
v3.2.4,1,847978,0,0.07,198609,0,0.818,1,0,0,36880,41510
v3.2.4,1,550811,0,0.05,195793,0,0.704,1,0,0,17099,41182
v3.0.4,1,715067,0,0.09,192460,0,1.008,1,0,0,50777,39967
v3.2.3,3,87733,0,228.32,677947,0,2.283,1,0,0,12491014,64023
v3.0.4,3,983689,0,0.00,775,0,0.465,0,0,0,0,414
v3.0.4,1,925055,0,0.06,194804,0,0.95,1,0,0,13447,40307
v3.0.4,1,832783,0,0.06,187954,0,0.702,1,0,0,31136,39293
v3.2.3,1,608687,0,0.06,200073,0,0.69,1,0,0,25677,41841
v3.2.3,3,402690,0,10.38,676319,0,1.906,1,0,0,554344,63679
v3.2.4,3,309415,0,6.59,848227,0,19.946,1,0,0,454748,81956
v3.0.4,3,224067,0,0.06,228353,0,0.774,1,0,0,38635,40398
v3.2.3,3,384196,0,22.38,677479,0,1.822,1,0,0,2137530,64526
v3.2.4,1,402484,0,0.07,188534,0,0.934,1,0,0,30749,40375
v3.0.4,1,258319,0,0.00,876,0,0.596,0,0,0,0,518
v3.2.4,3,246363,0,0.00,1126,0,1.706,0,0,0,0,722
v3.0.4,3,251630,0,0.04,230719,0,0.722,1,0,0,12532,41109
v3.0.4,3,725219,0,0.05,230219,0,0.696,1,0,0,22574,40883
v3.2.4,3,96865,0,14.84,847151,0,20.86,0,0,0,826790,81595
v3.2.4,3,95427,0,9.60,862546,0,20.102,1,0,0,739061,83009
v3.2.3,1,454316,0,0.00,924,0,0.454,0,0,0,0,518
v3.2.4,3,575252,0,22.16,848567,0,20.977,0,0,0,1365678,81183
v3.0.4,1,335428,0,0.11,186914,0,0.874,1,0,0,74914,38967
v3.2.3,3,211757,0,7.73,681791,0,2.139,1,0,0,464170,64414
v3.2.3,1,935987,0,0.07,194619,0,0.708,1,0,0,51482,41572
v3.2.3,3,421522,0,2.86,681672,0,2.155,0,0,0,179939,64213
v3.2.4,3,568116,0,3.62,849933,0,23.742,1,0,0,240613,82121
v3.2.3,1,923163,0,0.46,195988,0,0.726,0,0,0,56881,41696
v3.2.4,1,585525,0,0.07,193465,0,0.82,1,0,0,43664,41282
v3.2.4,1,450358,0,0.05,192680,0,0.743,1,0,0,22518,41101
v3.2.3,3,492813,0,9.26,658494,0,2.323,1,0,0,567954,61877
v3.2.4,3,870444,0,13.35,849095,0,27.19,1,0,0,945486,81541
v3.2.4,3,375635,0,0.00,924,0,1.799,0,0,0,0,518
v3.2.4,3,306226,0,0.33,853390,0,20.544,1,0,0,51223,82861
v3.2.4,3,134349,0,23.83,848516,0,21.031,1,0,0,1587704,81664
v3.2.3,3,997503,0,34.37,660992,0,2.132,1,0,0,2571777,62072
v3.2.4,3,623142,0,2.78,849535,0,21.623,1,0,0,219531,81829
v3.2.4,3,216918,0,0.00,924,0,1.434,0,0,0,0,516
v3.2.3,1,295466,0,0.05,199076,0,0.696,1,0,0,13106,42338
v3.0.4,3,619551,0,0.07,226590,0,0.943,1,0,0,17930,40810
v3.0.4,3,965203,0,0.06,226467,0,0.859,1,0,0,19309,40882
v3.2.4,3,541867,0,0.00,722,0,1.744,0,0,0,0,310
v3.0.4,3,368077,0,0.07,228879,0,1.027,1,0,0,33453,40826
v3.0.4,3,96865,0,0.13,229827,0,0.77,1,0,0,22409,40777
v3.2.3,1,157426,0,0.07,192386,0,0.726,1,0,0,34595,40540
v3.2.4,1,357935,0,0.05,195657,0,0.723,1,0,0,13471,41136
v3.0.4,3,818969,0,0.11,229957,0,0.846,1,0,0,63817,40972
v3.2.4,1,483864,0,0.05,193875,0,1.124,1,0,0,15079,41428
v3.2.4,3,57092,0,0.00,1226,0,2.309,0,0,0,0,825
v3.2.3,1,362256,0,0.05,195837,0,0.745,1,0,0,16869,41322
v3.2.4,1,74597,0,0.00,1126,0,0.635,0,0,0,0,722
v3.2.4,1,575206,0,0.09,195826,0,1.028,1,0,0,30106,41514
v3.0.4,3,209647,0,0.00,674,0,0.541,0,0,0,0,310
v3.2.4,1,421053,0,0.10,196904,0,1.082,1,0,0,57888,41590
v3.0.4,3,628065,0,0.00,674,0,0.441,0,0,0,0,310
v3.2.4,3,593563,0,1.65,855204,0,19.889,1,0,0,191258,82428
v3.0.4,1,47141,0,0.00,876,0,0.432,0,0,0,0,516
v3.2.4,1,653790,0,0.08,196629,0,1.202,1,0,0,27238,41292
v3.0.4,1,163862,0,0.05,190978,0,0.892,1,0,0,13065,40028
v3.2.4,1,484418,0,0.00,924,0,0.744,0,0,0,0,518
v3.2.4,3,207565,0,10.62,848979,0,22.485,1,0,0,615347,81403
v3.2.4,3,51152,0,2.10,845491,0,21.181,1,0,0,192977,80727
v3.2.4,3,394766,0,0.00,520,0,1.766,0,0,0,0,104
v3.2.4,1,243618,0,0.00,823,0,0.599,0,0,0,0,414
v3.0.4,1,476425,0,0.00,977,0,0.563,0,0,0,0,620
v3.2.3,1,742089,0,0.00,722,0,0.481,0,0,0,0,310
v3.2.3,1,323350,0,0.00,1126,0,0.622,0,0,0,0,722
v3.0.4,3,692062,0,0.05,228695,0,0.765,1,0,0,19060,40719
v3.2.3,1,330234,0,0.09,193996,0,0.984,1,0,0,74713,41028
v3.2.3,1,530642,0,0.00,823,0,0.519,0,0,0,0,414
v3.0.4,3,69496,0,0.07,224923,0,0.787,1,0,0,20628,40780
v3.0.4,3,306226,0,0.06,230411,0,0.774,1,0,0,14205,41671
v3.2.4,3,179811,0,13.12,844934,0,20.537,1,0,0,1043516,81982
v3.2.3,3,261634,0,16.89,679473,0,2.052,1,0,0,1051532,64239
v3.0.4,1,329283,0,0.00,775,0,0.601,0,0,0,0,414
v3.2.3,1,364600,0,0.00,924,0,0.454,0,0,0,0,518
v3.2.4,3,428617,0,21.81,857339,0,21.158,1,0,0,1773832,82952
v3.2.3,1,581340,0,0.07,199050,0,1.024,1,0,0,27151,41917
v3.2.3,1,722394,0,0.00,924,0,0.548,0,0,0,0,516
v3.2.4,1,832276,0,0.00,1328,0,0.56,0,0,0,0,928
v3.2.3,3,37169,0,0.00,924,0,0.891,0,0,0,0,516
v3.2.4,1,917711,0,0.00,823,0,0.84,0,0,0,0,414
v3.0.4,3,889106,0,0.00,1077,0,0.458,0,0,0,0,721
v3.0.4,1,933793,0,0.00,1179,0,0.543,0,0,0,0,826
v3.2.3,3,753174,0,36.00,676358,0,2.244,1,0,0,2218086,64581
v3.2.4,1,246908,0,0.00,924,0,0.614,0,0,0,0,518
v3.0.4,1,865695,0,0.08,198650,0,0.86,1,0,0,31979,40839
v3.2.3,3,728390,0,0.00,924,0,0.77,0,0,0,0,516
v3.2.3,3,602262,0,13.82,679066,0,2.228,1,0,0,830950,64313
v3.2.3,1,563833,0,0.07,199524,0,0.836,1,0,0,33889,41896
v3.0.4,1,670696,0,0.05,194821,0,0.684,1,0,0,20414,40366
v3.2.4,1,624047,0,0.05,189178,0,0.728,1,0,0,18745,40179
v3.2.3,3,478806,0,0.00,924,0,1.123,0,0,0,0,516
v3.2.4,1,503018,0,0.07,197222,0,1.055,1,0,0,21077,42066
v3.0.4,1,557167,0,0.06,191793,0,0.82,1,0,0,39694,40044
v3.2.3,1,524863,0,0.00,722,0,0.44,0,0,0,0,310
v3.0.4,1,438891,0,0.08,193935,0,0.836,1,0,0,57757,40711
v3.2.3,3,605106,0,14.17,673230,0,2.142,1,0,0,1037657,63475
v3.2.3,1,760820,0,0.00,823,0,0.461,0,0,0,0,416
v3.2.3,1,716048,0,0.05,196919,0,0.947,1,0,0,17966,41412
v3.2.3,3,218506,0,7.27,668171,0,2.146,1,0,0,410366,62641
v3.2.4,3,439057,0,23.43,834841,0,20.635,1,0,0,1774000,80723
v3.2.4,1,64645,0,0.06,192219,0,0.899,1,0,0,42752,41006
v3.2.4,3,901443,0,10.88,854893,0,21.289,1,0,0,624853,82204
v3.2.4,3,143482,0,0.00,1126,0,1.953,0,0,0,0,722
v3.0.4,1,364600,0,0.00,876,0,0.474,0,0,0,0,518
v3.2.3,1,670449,0,0.07,190632,0,0.905,1,0,0,42151,41119
v3.2.4,1,503373,0,0.00,1126,0,0.581,0,0,0,0,722
v3.0.4,1,928902,0,0.07,188625,0,0.912,1,0,0,37448,39216
v3.2.3,1,211582,0,0.06,200945,0,0.904,1,0,0,10149,42179
v3.0.4,1,137751,0,0.09,189010,0,0.996,1,0,0,20176,39407
v3.2.4,3,167122,0,9.74,858360,0,20.954,1,0,0,726819,82731
v3.2.4,3,103576,0,8.98,850634,0,20.809,1,0,0,463026,82121
v3.2.3,3,632132,0,22.92,677365,0,2.061,1,0,0,1933676,63628
v3.2.4,1,719106,0,0.06,195529,0,0.711,1,0,0,31554,41066
v3.0.4,1,195132,0,0.06,182612,0,0.755,1,0,0,49016,38784
v3.0.4,3,643553,0,0.00,573,0,0.609,0,0,0,0,208
v3.2.4,3,845350,0,1.77,848340,0,20.099,1,0,0,187687,81877
v3.0.4,1,483531,0,0.05,191483,0,0.692,1,0,0,24812,39675
v3.2.4,1,467060,0,0.07,199253,0,0.789,1,0,0,49203,41954
v3.2.4,1,715067,0,0.06,198004,0,0.732,1,0,0,29134,41839
v3.0.4,1,406421,0,0.00,775,0,0.463,0,0,0,0,414
v3.2.3,1,157587,0,0.06,197642,0,0.713,1,0,0,31906,41576
v3.2.3,3,725219,0,6.11,674950,0,2.319,1,0,0,254559,63494
v3.2.4,3,492813,0,1.83,826768,0,21.842,1,0,0,133325,79814
v3.2.3,1,284012,0,0.05,199035,0,1.215,1,0,0,11039,41933
v3.0.4,1,163259,0,0.00,977,0,0.739,0,0,0,0,620
v3.0.4,3,742074,0,0.00,876,0,0.502,0,0,0,0,516
v3.2.4,1,195132,0,0.06,188156,0,0.702,1,0,0,46249,40656
v3.0.4,3,116093,0,0.00,775,0,0.563,0,0,0,0,414
v3.0.4,1,236945,0,0.05,184539,0,0.891,1,0,0,14849,38930
v3.2.4,1,257188,0,0.00,924,0,0.519,0,0,0,0,516
v3.2.3,1,49874,0,0.07,204250,0,0.889,1,0,0,22114,43209
v3.0.4,3,857005,0,0.00,673,0,0.44,0,0,0,0,309
v3.0.4,1,528065,0,0.07,179010,0,0.983,1,0,0,38489,37757
v3.2.3,1,639925,0,0.06,200724,0,0.708,1,0,0,34092,42287
v3.2.4,1,677272,0,0.00,621,0,0.605,0,0,0,0,208
v3.2.4,3,804391,0,9.10,847150,0,19.504,1,0,0,598290,81940
v3.0.4,1,467967,0,0.08,190765,0,0.973,1,0,0,86235,39330
v3.2.3,1,139219,0,0.06,199254,0,0.876,1,0,0,22681,41739
v3.2.4,1,497877,0,0.00,722,0,0.46,0,0,0,0,310
v3.2.4,3,1428,0,2.47,849215,0,24.035,1,0,0,184738,81756
v3.0.4,3,303716,0,0.05,228176,0,0.696,1,0,0,16735,41109
v3.2.3,1,755540,0,0.06,197533,0,0.774,1,0,0,29915,42487
v3.2.3,1,961372,0,0.00,1025,0,0.464,0,0,0,0,620
v3.2.3,3,87387,0,10.43,681002,0,1.924,1,0,0,640073,64042
v3.2.4,3,402690,0,15.48,853551,0,20.167,1,0,0,1057121,82203
v3.0.4,1,812615,0,0.07,183487,0,0.82,1,0,0,51336,38558
v3.2.3,3,188365,0,13.51,678326,0,2.18,1,0,0,869129,64029
v3.2.3,1,305398,0,0.00,1126,0,0.626,0,0,0,0,722
v3.0.4,3,277612,0,0.00,674,0,0.614,0,0,0,0,310
v3.2.3,1,769806,0,0.00,924,0,0.56,0,0,0,0,516
v3.2.3,1,455033,0,0.06,199400,0,0.724,1,0,0,25467,42055
v3.0.4,3,995220,0,0.00,775,0,0.729,0,0,0,0,414
v3.2.4,1,2150,0,0.05,192230,0,0.958,1,0,0,14854,40968
v3.0.4,1,754000,0,0.00,573,0,0.474,0,0,0,0,208
v3.2.4,3,235873,0,0.00,621,0,1.471,0,0,0,0,208
v3.2.4,1,763372,0,0.06,202265,0,1.198,1,0,0,21862,42511
v3.2.3,1,718314,0,0.06,194305,0,0.932,1,0,0,23222,41859
v3.0.4,1,677012,0,0.06,182590,0,0.73,1,0,0,43587,38366
v3.0.4,1,72643,0,0.07,179194,0,0.923,1,0,0,53914,38009
v3.2.4,3,797454,0,1.72,848197,0,20.539,1,0,0,166148,81994
v3.2.4,1,667873,0,0.07,200163,0,1.0,1,0,0,25716,42146
v3.0.4,1,358727,0,0.00,1179,0,0.578,0,0,0,0,826
v3.0.4,1,425165,0,0.00,876,0,0.503,0,0,0,0,516
v3.2.4,3,231228,0,14.24,857754,0,21.002,1,0,0,918717,82653
v3.2.4,3,887554,0,0.00,1025,0,1.517,0,0,0,0,620
v3.2.4,1,45366,0,0.00,722,0,0.447,0,0,0,0,310
v3.2.3,3,883286,0,40.91,676481,0,2.068,1,0,0,3122721,63698
v3.2.4,3,766517,0,16.72,851874,0,21.309,1,0,0,1225313,82209
v3.2.4,1,320988,0,0.00,924,0,0.626,0,0,0,0,516
v3.2.4,3,359588,0,0.35,851061,0,23.021,1,0,0,57618,81766
v3.2.3,1,838208,0,0.06,201411,0,0.795,1,0,0,35615,42327
v3.0.4,3,526780,0,0.00,674,0,0.5,0,0,0,0,310
v3.0.4,3,814509,0,0.00,976,0,0.567,0,0,0,0,619
v3.2.3,1,644286,0,0.06,193165,0,0.852,0,0,0,7564,41506
v3.0.4,3,626094,0,0.10,228886,0,1.069,1,0,0,55971,41302
v3.0.4,3,470573,0,0.00,1077,0,0.53,0,0,0,0,721
v3.2.3,1,718631,0,0.06,193242,0,0.737,1,0,0,41454,41151
v3.2.4,1,355854,0,0.07,196974,0,0.956,1,0,0,24034,41893
v3.0.4,1,479773,0,0.06,191710,0,0.744,1,0,0,27642,39479
v3.0.4,1,535056,0,0.00,876,0,0.75,0,0,0,0,516
v3.2.4,1,646291,0,0.00,924,0,0.526,0,0,0,0,516
v3.2.4,3,485240,0,21.22,850921,0,23.835,1,0,0,1286444,82062
v3.0.4,1,111534,0,0.10,191946,0,0.819,1,0,0,68582,39758
v3.2.3,3,533638,0,77.85,674179,0,1.839,1,0,0,6068812,63078
v3.2.3,3,437563,0,39.79,666612,0,2.425,1,0,0,2667328,63347
v3.2.3,3,779033,0,16.62,677180,0,2.023,1,0,0,1292462,63807
v3.2.3,3,615929,0,5.99,676611,0,2.538,0,0,0,293585,63807
v3.2.4,1,883284,0,1.05,195313,0,0.709,0,0,0,153237,41050
v3.2.3,1,963870,0,0.06,197657,0,0.72,1,0,0,25932,41708
v3.2.3,1,749792,0,0.00,1025,0,0.647,0,0,0,0,620
v3.2.3,1,823557,0,0.06,192522,0,0.762,1,0,0,41771,41061
v3.2.3,3,785227,0,11.95,677077,0,2.064,1,0,0,923446,63574
v3.0.4,3,272853,0,0.00,674,0,0.64,0,0,0,0,310
v3.2.4,1,577384,0,0.00,1025,0,0.701,0,0,0,0,620
v3.2.4,3,100768,0,0.00,1328,0,1.595,0,0,0,0,928
v3.2.3,3,911839,0,0.00,1025,0,0.785,0,0,0,0,620
v3.0.4,1,632341,0,0.06,187937,0,0.856,1,0,0,43571,39074
v3.2.3,3,698768,0,6.87,681159,0,2.171,1,0,0,414613,64195
v3.2.4,1,260222,0,0.00,823,0,0.67,0,0,0,0,414
v3.2.3,3,740274,0,0.00,1125,0,1.527,0,0,0,0,721
v3.2.3,1,217070,0,0.08,193808,0,0.891,1,0,0,67347,41443
v3.0.4,3,800898,0,0.05,217129,0,1.179,1,0,0,30029,39939
v3.2.3,1,325586,0,0.00,1126,0,0.545,0,0,0,0,724
v3.2.4,1,207806,0,0.00,1227,0,0.501,0,0,0,0,826
v3.2.4,3,613971,0,0.00,1125,0,1.775,0,0,0,0,721
v3.2.4,1,111614,0,0.06,197933,0,0.789,1,0,0,39750,41596
v3.2.4,3,312045,0,19.07,850864,0,20.306,1,0,0,1418049,82368
v3.2.4,1,25428,0,0.07,193475,0,0.725,1,0,0,54978,41269
v3.2.3,1,311915,0,0.00,1025,0,0.596,0,0,0,0,620
v3.2.4,3,455877,0,0.00,1126,0,1.433,0,0,0,0,722
v3.0.4,1,206705,0,0.00,977,0,0.649,0,0,0,0,620
v3.2.4,1,560243,0,0.07,196100,0,0.789,1,0,0,61416,41341
v3.0.4,1,715270,0,0.09,192258,0,0.977,1,0,0,79720,39784
v3.0.4,3,485657,0,0.00,775,0,0.51,0,0,0,0,414
v3.2.4,3,437563,0,18.00,835902,0,20.269,1,0,0,1434215,81259
v3.0.4,1,825420,0,0.06,198471,0,0.831,1,0,0,22140,40984
v3.2.4,1,454153,0,0.00,520,0,0.449,0,0,0,0,104
v3.2.4,1,543438,0,0.05,197275,0,0.743,1,0,0,24473,41585
v3.2.3,1,997503,0,0.05,194481,0,0.699,1,0,0,22108,40879
v3.2.3,3,661097,0,14.96,674351,0,2.719,1,0,0,861168,63306
v3.2.4,3,174682,0,0.00,923,0,1.532,0,0,0,0,515
v3.2.4,1,811520,0,0.06,200299,0,0.914,1,0,0,33886,42063
v3.0.4,3,952059,0,0.06,229398,0,0.856,1,0,0,33064,40803
v3.2.3,1,72729,0,0.00,1126,0,0.558,0,0,0,0,724
v3.0.4,3,773217,0,0.00,977,0,0.518,0,0,0,0,620
v3.0.4,3,769329,0,0.08,231053,0,0.773,1,0,0,27595,41216
v3.0.4,1,793311,0,0.05,190472,0,0.99,1,0,0,33569,39565
v3.2.3,3,50497,0,0.00,1025,0,0.832,0,0,0,0,620
v3.2.3,1,512333,0,0.07,199631,0,0.769,1,0,0,50764,42037
v3.2.4,3,783264,0,0.00,924,0,2.196,0,0,0,0,516
v3.0.4,1,964201,0,0.07,191154,0,0.829,1,0,0,40328,40110
v3.2.4,1,522470,0,0.08,190322,0,1.05,1,0,0,52027,40799
v3.0.4,1,170615,0,0.00,1280,0,0.635,0,0,0,0,928
v3.2.4,1,611275,0,0.00,823,0,0.434,0,0,0,0,414
v3.2.4,3,798503,0,4.37,844986,0,20.529,1,0,0,279263,81185
v3.0.4,1,255523,0,0.05,191594,0,0.837,1,0,0,16033,39852
v3.2.4,3,11680,0,0.00,1024,0,1.83,0,0,0,0,619
v3.0.4,3,463365,0,0.00,977,0,0.637,0,0,0,0,620
v3.2.4,3,62036,0,15.14,856372,0,20.574,1,0,0,1173893,82196
v3.0.4,1,715643,0,0.00,1078,0,0.564,0,0,0,0,722
v3.0.4,3,925050,0,0.09,225026,0,0.938,0,0,0,17163,40537
v3.0.4,1,342845,0,0.08,193971,0,0.854,1,0,0,44840,40165
v3.2.4,3,20178,0,13.84,845521,0,19.569,1,0,0,1028591,81971
v3.2.3,1,691361,0,0.00,823,0,0.499,0,0,0,0,414
v3.2.3,1,455877,0,0.00,1126,0,0.436,0,0,0,0,722
v3.2.3,3,703913,0,0.00,823,0,0.789,0,0,0,0,414
v3.2.4,1,492813,0,0.09,191455,0,0.883,1,0,0,70913,40404
v3.2.3,1,818433,0,0.00,722,0,0.585,0,0,0,0,310
v3.0.4,3,775805,0,0.00,1078,0,0.432,0,0,0,0,724
v3.0.4,3,636970,0,0.09,233590,0,0.932,1,0,0,34827,41493
v3.0.4,3,136487,0,0.00,674,0,0.558,0,0,0,0,310
v3.2.3,3,174912,0,8.98,670722,0,1.949,1,0,0,605253,63332
v3.2.4,3,262968,0,3.02,851228,0,24.143,1,0,0,223282,81823
v3.2.3,1,691130,0,0.10,201267,0,0.755,1,0,0,88263,42234
v3.0.4,1,750472,0,0.00,1078,0,0.517,0,0,0,0,722
v3.2.3,1,182210,0,0.05,200233,0,0.713,1,0,0,13331,42201
v3.2.4,1,722394,0,0.00,924,0,0.456,0,0,0,0,516
v3.2.3,1,986066,0,0.00,722,0,0.433,0,0,0,0,310
v3.2.4,1,469417,0,0.00,1025,0,0.57,0,0,0,0,620
v3.2.3,3,160962,0,0.00,823,0,1.135,0,0,0,0,414
v3.2.4,1,133352,0,0.00,722,0,0.713,0,0,0,0,312
v3.2.4,3,805778,0,0.00,823,0,2.432,0,0,0,0,414
v3.2.4,1,754629,0,0.06,201901,0,0.881,1,0,0,10244,42390
v3.2.3,1,188404,0,0.06,193195,0,0.731,1,0,0,34758,41289
v3.2.3,3,159817,0,0.00,1227,0,1.079,0,0,0,0,826
v3.2.3,1,655119,0,0.05,199221,0,0.877,1,0,0,20707,42017
v3.2.4,3,375158,0,0.00,1126,0,1.529,0,0,0,0,722
v3.0.4,1,65120,0,0.00,775,0,0.608,0,0,0,0,414
v3.2.3,1,404938,0,0.04,198688,0,0.739,1,0,0,10727,41668
v3.0.4,3,229122,0,0.09,231888,0,0.745,1,0,0,80830,40982
v3.0.4,1,313814,0,0.00,775,0,0.577,0,0,0,0,414
v3.0.4,1,202116,0,0.00,775,0,0.58,0,0,0,0,414
v3.2.4,1,677380,0,0.07,200162,0,0.968,1,0,0,18578,42215
v3.0.4,1,75123,0,0.00,977,0,0.457,0,0,0,0,622
v3.2.3,3,613872,0,0.00,924,0,0.851,0,0,0,0,518
v3.2.3,3,95233,0,9.52,668763,0,2.039,1,0,0,617624,63289
v3.2.4,1,709937,0,0.05,193089,0,0.736,1,0,0,23548,41180
v3.2.4,3,669738,0,0.00,721,0,2.031,0,0,0,0,309
v3.2.4,1,788827,0,0.05,199086,0,0.7,1,0,0,16553,41829
v3.0.4,1,173692,0,0.06,190358,0,0.886,1,0,0,33933,39513
v3.0.4,1,449117,0,0.05,185721,0,0.843,1,0,0,20596,38979
v3.2.4,1,446621,0,0.05,197548,0,0.713,1,0,0,27084,41692
v3.0.4,3,203179,0,0.07,231790,0,0.806,1,0,0,34387,41156
v3.2.3,3,220315,0,0.00,1328,0,0.797,0,0,0,0,928
v3.2.3,3,453158,0,11.22,679564,0,2.265,1,0,0,658157,63895
v3.2.3,3,590705,0,0.00,924,0,1.123,0,0,0,0,518
v3.2.4,1,997503,0,0.06,194481,0,0.834,1,0,0,22108,40879
v3.2.4,1,407985,0,0.06,190646,0,0.79,1,0,0,34625,41146
v3.2.3,3,112830,0,0.00,924,0,1.035,0,0,0,0,518
v3.2.3,3,370590,0,0.00,924,0,0.867,0,0,0,0,516
v3.2.3,1,713182,0,0.00,520,0,0.434,0,0,0,0,104
v3.0.4,3,975849,0,0.05,236080,0,0.717,1,0,0,11076,42104
v3.2.4,3,742691,0,0.54,850340,0,21.18,1,0,0,67216,82095
v3.0.4,3,318424,0,0.07,228593,0,0.748,1,0,0,39665,40966
v3.2.4,3,670056,0,15.25,858761,0,20.3,1,0,0,989776,82584
v3.2.4,3,514648,0,1.87,840721,0,23.907,1,0,0,220193,80416
v3.2.4,3,323548,0,10.33,857967,0,21.919,1,0,0,842020,83348
v3.2.3,1,979983,0,0.06,196469,0,0.811,1,0,0,47615,41853
v3.2.4,1,758557,0,0.06,191341,0,0.833,1,0,0,34082,41238
v3.2.3,1,30369,0,0.00,1126,0,0.602,0,0,0,0,722
v3.2.4,3,417716,0,18.74,837527,0,20.556,1,0,0,1499564,81778
v3.0.4,3,69988,0,0.00,976,0,0.446,0,0,0,0,619
v3.2.4,3,263224,0,0.00,621,0,1.625,0,0,0,0,208
v3.2.3,3,656531,0,0.00,924,0,0.941,0,0,0,0,516
v3.2.4,3,154740,0,0.00,924,0,1.569,0,0,0,0,516
v3.0.4,1,856680,0,0.00,1078,0,0.598,0,0,0,0,722
v3.2.3,1,299300,0,0.07,199115,0,0.722,1,0,0,51341,41750
v3.0.4,1,861093,0,0.05,196347,0,0.898,1,0,0,13942,40639
v3.2.4,1,266570,0,0.00,823,0,0.499,0,0,0,0,414
v3.2.4,1,167458,0,0.00,621,0,0.471,0,0,0,0,208
v3.2.3,1,306933,0,0.06,199465,0,0.972,1,0,0,20627,41933
v3.2.3,3,146792,0,0.00,721,0,0.752,0,0,0,0,309
v3.2.4,1,191571,0,0.00,621,0,0.54,0,0,0,0,208
v3.2.3,3,419779,0,61.55,674457,0,2.046,1,0,0,4155042,64072
v3.0.4,3,30783,0,0.06,232217,0,0.719,1,0,0,25981,41508
v3.2.4,3,203179,0,0.39,855152,0,22.312,1,0,0,49162,82339
v3.2.3,3,251630,0,10.30,677828,0,2.162,1,0,0,659505,63796
v3.2.3,3,554660,0,37.05,676501,0,1.944,1,0,0,2806953,63676
v3.2.3,1,929293,0,0.00,1025,0,0.549,0,0,0,0,620
v3.2.4,1,936744,0,0.09,196417,0,0.968,1,0,0,38815,41421
v3.2.4,1,670696,0,0.06,200365,0,0.805,1,0,0,11139,42238
v3.2.3,3,146751,0,13.03,669482,0,1.92,1,0,0,923092,62973
v3.2.4,1,472749,0,0.00,1126,0,0.525,0,0,0,0,722
v3.0.4,3,227715,0,0.00,977,0,0.431,0,0,0,0,620
v3.2.4,1,615408,0,0.06,190110,0,0.737,1,0,0,20349,41040
v3.2.3,3,990109,0,0.87,676594,0,2.046,0,0,0,52755,63889
v3.0.4,3,664570,0,0.10,227809,0,0.848,1,0,0,48942,40438
v3.2.4,1,547964,0,0.00,924,0,0.514,0,0,0,0,516
v3.2.3,1,955004,0,0.05,201334,0,0.769,1,0,0,11435,42544
v3.2.4,1,401362,0,0.00,621,0,0.574,0,0,0,0,208
v3.2.3,3,941932,0,0.00,1126,0,1.091,0,0,0,0,722
v3.2.3,1,98190,0,0.09,196871,0,0.877,1,0,0,52327,41825
v3.2.4,3,383006,0,0.00,823,0,1.832,0,0,0,0,414
v3.0.4,1,184695,0,0.05,191972,0,1.119,1,0,0,12396,39808
v3.2.3,1,792836,0,0.00,823,0,0.489,0,0,0,0,414
v3.2.4,1,99446,0,0.00,1126,0,0.566,0,0,0,0,722
v3.2.3,3,798783,0,33.53,673974,0,1.874,1,0,0,2545689,63418
v3.2.3,1,715270,0,0.08,197802,0,0.885,1,0,0,57445,41656
v3.2.4,1,339469,0,0.08,200412,0,0.825,1,0,0,56957,42258
v3.2.3,3,510078,0,0.00,924,0,0.8,0,0,0,0,516
v3.2.3,1,347108,0,0.07,197797,0,0.703,1,0,0,48027,41612
v3.0.4,1,539223,0,0.00,977,0,0.585,0,0,0,0,620
v3.2.3,3,156211,0,13.59,673553,0,2.134,1,0,0,1043911,63324
v3.0.4,3,480475,0,0.00,674,0,0.542,0,0,0,0,310
