model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.3,3,487183,0,24.54,671541,0,2.077,1,0,0,2044648,63357
v3.0.4,1,105560,0,0.00,775,0,0.539,0,0,0,0,414
v3.2.3,1,453838,0,0.05,200342,0,0.794,1,0,0,20095,42113
v3.0.4,1,585413,0,0.09,190328,0,0.825,1,0,0,85732,39477
v3.0.4,1,838747,0,0.08,188522,0,0.768,1,0,0,50467,39465
v3.0.4,1,480052,0,0.07,189325,0,0.8,1,0,0,34300,39214
v3.2.4,1,520279,0,0.11,199281,0,0.976,1,0,0,61532,41658
v3.0.4,1,753081,0,0.08,197452,0,1.085,1,0,0,53292,40818
v3.2.3,3,833217,0,30.06,665657,0,1.92,1,0,0,2426505,62791
v3.0.4,3,641961,0,0.06,223918,0,1.313,1,0,0,15317,40577
v3.0.4,3,191571,0,0.00,573,0,0.552,0,0,0,0,208
v3.2.3,1,347450,0,0.06,197488,0,0.842,1,0,0,27055,41366
v3.0.4,1,781256,0,0.00,1179,0,0.509,0,0,0,0,826
v3.0.4,1,54812,0,0.00,876,0,0.495,0,0,0,0,516
v3.2.4,1,685506,0,0.06,197188,0,0.749,1,0,0,46414,41478
v3.0.4,1,645840,0,0.05,187480,0,0.787,1,0,0,22730,39461
v3.2.3,1,163584,0,0.05,198001,0,0.899,1,0,0,12457,41641
v3.2.3,3,847350,0,9.75,680889,0,1.979,1,0,0,608788,64103
v3.0.4,1,733603,0,0.09,189016,0,0.845,1,0,0,64480,39031
v3.2.4,1,470573,0,0.00,1126,0,0.562,0,0,0,0,722
v3.2.4,1,1978,0,0.07,194154,0,0.894,1,0,0,50124,41706
v3.0.4,1,560893,0,0.00,876,0,0.532,0,0,0,0,516
v3.2.4,3,865149,0,1.99,862851,0,19.535,0,0,0,209160,83681
v3.2.4,3,725052,0,8.50,857680,0,19.38,1,0,0,578325,82791
v3.2.4,1,954422,0,0.00,1025,0,0.616,0,0,0,0,620
v3.0.4,1,138809,0,0.00,1179,0,0.551,0,0,0,0,826
v3.2.3,1,793221,0,0.08,199545,0,0.94,1,0,0,65275,41977
v3.0.4,1,453838,0,0.07,194798,0,0.819,1,0,0,31360,40241
v3.2.4,1,497470,0,0.06,197750,0,0.901,1,0,0,16491,41532
v3.2.4,1,935650,0,0.07,194302,0,0.846,1,0,0,36888,40881
v3.2.3,3,745398,0,0.00,722,0,1.054,0,0,0,0,310
v3.2.4,1,890185,0,0.00,924,0,0.465,0,0,0,0,518
v3.2.3,1,878776,0,0.05,191280,0,0.781,1,0,0,33527,41065
v3.0.4,1,879350,0,0.00,977,0,0.476,0,0,0,0,620
v3.2.3,3,257811,0,10.85,670525,0,2.137,0,0,0,664140,63001
v3.2.4,1,776276,0,0.04,197397,0,0.765,1,0,0,15999,41501
v3.2.4,3,837660,0,0.00,722,0,1.714,0,0,0,0,312
v3.2.4,1,668353,0,0.00,924,0,0.624,0,0,0,0,516
v3.0.4,1,916214,0,0.05,190541,0,0.746,1,0,0,11598,39926
v3.0.4,1,905698,0,0.04,195510,0,0.7,1,0,0,6954,40479
v3.2.4,3,362311,0,0.00,823,0,1.829,0,0,0,0,414
v3.2.3,1,902647,0,0.05,196133,0,0.714,1,0,0,19178,41236
v3.0.4,1,686941,0,0.00,1280,0,0.56,0,0,0,0,928
v3.2.4,1,952059,0,0.05,196210,0,0.844,1,0,0,19683,41343
v3.2.3,3,415836,0,0.00,924,0,1.121,0,0,0,0,516
v3.2.4,1,889191,0,0.00,722,0,0.545,0,0,0,0,310
v3.0.4,1,458719,0,0.00,573,0,0.472,0,0,0,0,208
v3.0.4,3,801542,0,0.05,226800,0,0.856,1,0,0,14870,40654
v3.0.4,1,742074,0,0.00,876,0,0.585,0,0,0,0,516
v3.2.4,1,122305,0,0.06,200552,0,1.05,1,0,0,13868,42353
v3.2.3,3,388220,0,0.00,1126,0,0.892,0,0,0,0,722
v3.0.4,1,594803,0,0.05,189731,0,0.706,1,0,0,31021,39688
v3.2.4,3,587311,0,0.00,721,0,1.666,0,0,0,0,309
v3.2.4,1,941932,0,0.00,1126,0,0.525,0,0,0,0,722
v3.0.4,3,986450,0,0.00,876,0,0.625,0,0,0,0,516
v3.0.4,3,124954,0,0.08,233101,0,0.694,1,0,0,46548,41603
v3.0.4,1,62444,0,0.08,192866,0,0.811,1,0,0,68095,39937
v3.2.3,1,464204,0,0.07,199654,0,0.754,1,0,0,50273,41959
v3.2.4,1,260069,0,0.00,924,0,0.513,0,0,0,0,518
v3.2.3,1,779094,0,0.06,187615,0,0.734,1,0,0,36221,39612
v3.2.4,1,396375,0,0.06,200078,0,0.908,1,0,0,33077,42101
v3.2.4,3,191571,0,0.00,621,0,1.753,0,0,0,0,208
v3.0.4,3,837660,0,0.00,674,0,0.504,0,0,0,0,312
v3.2.4,1,576347,0,0.07,193304,0,0.813,1,0,0,44515,40811
v3.2.3,1,472710,0,0.05,190177,0,0.919,1,0,0,21328,40553
v3.0.4,1,505950,0,0.08,183280,0,0.933,1,0,0,38082,38441
v3.2.3,1,484014,0,0.00,1227,0,0.596,0,0,0,0,826
v3.2.4,1,760274,0,0.11,194359,0,0.877,1,0,0,89164,41501
v3.2.4,1,266670,0,0.07,203733,0,0.791,1,0,0,33352,42814
v3.2.3,1,146891,0,0.08,189482,0,0.843,1,0,0,57393,40574
v3.2.4,3,376128,0,5.39,840963,0,21.818,1,0,0,283024,81376
v3.0.4,1,92960,0,0.00,977,0,0.666,0,0,0,0,620
v3.2.3,1,38249,0,0.05,196160,0,0.952,1,0,0,22227,41710
v3.2.3,1,657522,0,0.06,191307,0,0.867,1,0,0,29518,40878
v3.2.4,1,105560,0,0.00,823,0,0.543,0,0,0,0,414
v3.2.3,3,69483,0,8.75,673212,0,2.383,1,0,0,641216,63641
v3.2.3,1,786696,0,0.06,194051,0,0.739,1,0,0,31933,40757
v3.0.4,1,182064,0,0.00,876,0,0.593,0,0,0,0,516
v3.2.3,1,7448,0,0.06,190123,0,0.914,1,0,0,30501,40847
v3.0.4,1,776276,0,0.06,191853,0,0.811,1,0,0,18489,39629
v3.2.4,1,747974,0,0.08,197201,0,0.969,1,0,0,54709,41453
v3.2.3,1,64923,0,0.08,189474,0,0.976,1,0,0,59871,40541
v3.0.4,1,818910,0,0.00,977,0,0.554,0,0,0,0,620
v3.2.4,3,782764,0,2.28,849213,0,19.926,1,0,0,208940,81760
v3.2.4,1,946641,0,0.00,823,0,0.474,0,0,0,0,414
v3.2.3,1,882626,0,0.07,193792,0,0.899,1,0,0,40844,41256
v3.2.4,1,721540,0,0.06,193489,0,0.798,1,0,0,30184,41425
v3.2.4,3,138809,0,0.00,1227,0,1.985,0,0,0,0,826
v3.2.4,1,995973,0,0.08,190019,0,0.825,1,0,0,73082,40165
v3.0.4,1,694954,0,0.00,775,0,0.633,0,0,0,0,414
v3.2.4,1,301881,0,0.00,722,0,0.568,0,0,0,0,310
v3.0.4,1,680583,0,0.00,876,0,0.489,0,0,0,0,516
v3.0.4,3,451791,0,0.06,235468,0,0.703,1,0,0,17519,42167
v3.2.4,1,479354,0,0.05,197608,0,0.733,1,0,0,15645,41406
v3.0.4,1,244380,0,0.00,977,0,0.504,0,0,0,0,620
v3.2.3,3,789770,0,11.99,674957,0,2.361,1,0,0,692808,63578
v3.0.4,3,192155,0,0.00,876,0,0.586,0,0,0,0,516
v3.2.3,3,376128,0,15.54,668013,0,2.217,1,0,0,1229393,63246
v3.2.4,1,680583,0,0.00,924,0,0.562,0,0,0,0,516
v3.2.4,1,145188,0,0.00,722,0,0.509,0,0,0,0,310
v3.2.3,1,569060,0,0.00,1227,0,0.606,0,0,0,0,826
v3.2.3,1,408127,0,0.00,924,0,0.485,0,0,0,0,516
v3.2.4,1,930707,0,0.06,193103,0,0.903,1,0,0,51441,40753
v3.2.3,3,706465,0,27.17,669694,0,1.895,1,0,0,2111858,62966
v3.0.4,1,163584,0,0.04,192457,0,0.731,1,0,0,10926,39769
v3.2.3,1,572411,0,0.07,196332,0,0.824,1,0,0,44602,41752
v3.0.4,1,277562,0,0.06,194337,0,0.841,1,0,0,28250,40235
v3.0.4,1,232968,0,0.00,1078,0,0.441,0,0,0,0,722
v3.2.3,1,798346,0,0.00,520,0,0.486,0,0,0,0,104
v3.0.4,3,678551,0,0.06,232502,0,0.961,1,0,0,19985,42231
v3.0.4,1,116270,0,0.00,775,0,0.558,0,0,0,0,414
v3.0.4,1,586846,0,0.08,187804,0,0.865,1,0,0,72008,39285
v3.2.3,3,938850,0,0.00,822,0,1.122,0,0,0,0,413
v3.2.4,1,455691,0,0.05,193001,0,0.713,1,0,0,25121,41143
v3.2.4,3,485638,0,2.26,853970,0,20.372,1,0,0,221093,82962
v3.0.4,1,461537,0,0.00,1179,0,0.595,0,0,0,0,826
v3.2.4,1,117866,0,0.05,195973,0,0.719,1,0,0,27102,41747
v3.0.4,3,143364,0,0.07,229319,0,0.796,1,0,0,38861,41232
v3.2.4,1,905698,0,0.05,201054,0,0.833,1,0,0,7945,42351
v3.0.4,3,851095,0,0.08,227911,0,0.943,1,0,0,35656,40622
v3.0.4,1,287049,0,0.00,775,0,0.503,0,0,0,0,414
v3.0.4,1,214671,0,0.00,876,0,0.657,0,0,0,0,516
v3.2.3,1,236842,0,0.08,197478,0,0.987,1,0,0,51570,41706
v3.2.3,3,629901,0,0.00,1226,0,0.958,0,0,0,0,825
v3.2.4,3,917474,0,13.90,841506,0,19.38,1,0,0,990345,81500
v3.0.4,1,464464,0,0.06,189467,0,0.821,1,0,0,42103,39671
v3.2.3,1,680583,0,0.00,924,0,0.55,0,0,0,0,516
v3.2.3,1,613869,0,0.00,1025,0,0.534,0,0,0,0,620
v3.2.4,3,761824,0,0.00,924,0,2.289,0,0,0,0,516
v3.2.4,3,736802,0,16.35,852658,0,19.762,1,0,0,1311380,82736
v3.2.3,1,36851,0,0.00,1025,0,0.552,0,0,0,0,620
v3.2.4,1,582657,0,0.06,192896,0,1.069,1,0,0,17743,41323
v3.2.3,1,372575,0,0.06,192880,0,0.99,0,0,0,9367,41330
v3.0.4,1,867210,0,0.05,189727,0,0.963,1,0,0,21648,39234
v3.2.4,3,216035,0,0.00,721,0,1.965,0,0,0,0,309
v3.0.4,1,101554,0,0.06,185195,0,0.816,1,0,0,29674,38921
v3.2.3,3,883284,0,10.44,675955,0,1.8,0,0,0,811598,63177
v3.0.4,1,697523,0,0.00,876,0,0.546,0,0,0,0,516
v3.0.4,1,578629,0,0.08,184109,0,0.918,1,0,0,73712,38762
v3.2.4,1,872443,0,0.00,722,0,0.524,0,0,0,0,310
v3.2.4,3,474081,0,1.46,845636,0,20.599,1,0,0,135243,81409
v3.0.4,1,108246,0,0.07,193841,0,0.724,1,0,0,62323,40647
v3.0.4,1,712370,0,0.00,876,0,0.444,0,0,0,0,516
v3.2.3,1,957743,0,0.00,1126,0,0.573,0,0,0,0,722
v3.2.4,1,860262,0,0.08,192945,0,0.97,1,0,0,28673,41234
v3.2.3,1,690320,0,0.00,924,0,0.532,0,0,0,0,516
v3.0.4,1,365498,0,0.00,1078,0,0.557,0,0,0,0,722
v3.2.4,1,826160,0,0.05,197652,0,0.797,1,0,0,13943,41369
v3.2.4,1,455984,0,0.00,1126,0,0.56,0,0,0,0,722
v3.0.4,1,492235,0,0.00,876,0,0.546,0,0,0,0,516
v3.2.3,1,282181,0,0.08,197897,0,0.767,0,0,0,17702,41590
v3.0.4,1,103183,0,0.05,185438,0,0.798,1,0,0,16142,38821
v3.2.4,1,771595,0,0.06,194685,0,0.779,1,0,0,35330,41484
v3.0.4,1,416405,0,0.05,190598,0,0.747,1,0,0,17735,39430
v3.2.3,1,731057,0,0.08,198215,0,0.821,1,0,0,62561,42174
v3.2.3,1,498201,0,0.03,188113,0,1.021,0,0,0,2089,40182
v3.0.4,1,990390,0,0.06,194216,0,0.801,1,0,0,24827,40018
v3.2.3,1,13053,0,0.00,924,0,0.515,0,0,0,0,516
v3.2.4,3,171127,0,1.92,855979,0,18.369,1,0,0,210523,82196
v3.2.3,1,71665,0,0.06,197985,0,0.772,1,0,0,34244,41794
v3.0.4,1,115509,0,0.00,876,0,0.515,0,0,0,0,516
v3.0.4,1,530927,0,0.07,188398,0,0.752,1,0,0,45063,39843
v3.2.3,3,637204,0,0.00,1126,0,1.209,0,0,0,0,724
v3.2.4,3,798796,0,1.74,858826,0,21.58,1,0,0,154282,82546
v3.2.3,3,172741,0,0.00,924,0,1.072,0,0,0,0,516
v3.2.3,1,797886,0,0.32,190301,0,1.018,0,0,0,32152,40784
v3.2.3,1,961238,0,0.00,722,0,0.61,0,0,0,0,310
v3.0.4,1,20178,0,0.06,195025,0,0.763,1,0,0,19233,40451
v3.0.4,1,346847,0,0.06,189587,0,0.807,1,0,0,36099,39331
v3.2.4,1,774154,0,0.00,1227,0,0.598,0,0,0,0,826
v3.2.3,1,822916,0,0.00,823,0,0.803,0,0,0,0,414
v3.2.3,1,487261,0,0.07,199511,0,0.801,1,0,0,31790,42231
v3.2.4,1,855426,0,0.05,198259,0,0.877,0,0,0,14030,41758
v3.2.3,1,504022,0,0.00,520,0,0.442,0,0,0,0,104
v3.0.4,1,983689,0,0.00,775,0,0.635,0,0,0,0,414
v3.2.3,1,935415,0,0.00,823,0,0.527,0,0,0,0,414
v3.2.3,3,325572,0,27.62,679428,0,1.96,1,0,0,1860564,64070
v3.2.3,1,53824,0,0.09,201685,0,0.894,1,0,0,52888,42328
v3.2.3,1,60648,0,0.08,197474,0,0.855,1,0,0,37445,41405
v3.2.3,1,207565,0,0.06,197281,0,0.863,1,0,0,24461,41425
v3.2.4,3,781757,0,0.00,1126,0,1.6,0,0,0,0,722
v3.2.3,1,516710,0,0.00,722,0,0.617,0,0,0,0,310
v3.2.4,1,634394,0,0.07,189547,0,0.85,1,0,0,28745,41069
v3.0.4,1,592180,0,0.08,188862,0,0.906,1,0,0,58037,39693
v3.2.4,1,379443,0,0.06,196380,0,0.7,1,0,0,33047,41925
v3.2.4,3,596129,0,2.72,851803,0,18.506,1,0,0,273010,82447
v3.0.4,1,216035,0,0.00,674,0,0.604,0,0,0,0,310
v3.0.4,1,689450,0,0.06,189111,0,0.7,1,0,0,34112,39414
v3.2.3,1,564505,0,0.05,192096,0,0.775,1,0,0,20503,40583
v3.0.4,1,311470,0,0.06,192494,0,0.79,1,0,0,44440,40229
v3.0.4,3,112642,0,0.06,226246,0,0.973,1,0,0,15622,40433
v3.2.4,1,375635,0,0.00,924,0,0.619,0,0,0,0,518
v3.2.4,1,583269,0,0.05,197660,0,0.932,0,0,0,4137,42168
v3.2.3,3,587311,0,0.00,721,0,0.992,0,0,0,0,309
v3.2.4,1,101554,0,0.06,190739,0,0.825,1,0,0,32467,40793
v3.2.4,3,27587,0,0.00,722,0,2.024,0,0,0,0,310
v3.2.4,1,371497,0,0.07,192955,0,0.943,1,0,0,52796,40957
v3.2.4,1,839164,0,0.00,924,0,0.62,0,0,0,0,518
v3.2.3,1,994672,0,0.00,1025,0,0.615,0,0,0,0,620
v3.2.3,1,589101,0,0.00,823,0,0.444,0,0,0,0,414
v3.2.4,1,689450,0,0.06,194655,0,0.796,1,0,0,25699,41286
v3.0.4,3,570304,0,1.03,220879,0,0.779,0,0,0,168132,39945
v3.2.3,3,913154,0,34.23,679711,0,2.515,1,0,0,1933316,63743
v3.0.4,1,76727,0,0.07,187344,0,0.858,1,0,0,44117,38791
v3.2.4,3,536105,0,0.00,722,0,1.538,0,0,0,0,310
v3.2.3,3,637190,0,38.48,664407,0,2.232,1,0,0,2630371,61983
v3.0.4,1,872443,0,0.00,674,0,0.508,0,0,0,0,310
v3.2.4,1,163239,0,0.07,194976,0,0.709,1,0,0,43520,40962
v3.0.4,1,193049,0,0.07,194903,0,0.782,1,0,0,66310,40271
v3.2.3,1,842779,0,0.03,189463,0,0.917,0,0,0,2496,40675
v3.2.4,1,67139,0,0.05,192669,0,0.91,1,0,0,13574,41360
v3.2.3,3,71117,0,0.00,823,0,1.163,0,0,0,0,414
v3.2.3,1,775975,0,0.00,924,0,0.581,0,0,0,0,516
v3.0.4,1,36909,0,0.00,876,0,0.549,0,0,0,0,516
v3.2.3,1,518310,0,0.00,1126,0,0.587,0,0,0,0,722
v3.2.4,1,797783,0,0.00,823,0,0.558,0,0,0,0,414
v3.2.3,1,129405,0,0.07,199045,0,0.945,1,0,0,29407,42403
v3.0.4,1,461893,0,0.08,192824,0,0.763,1,0,0,62787,40261
v3.0.4,1,800399,0,0.00,876,0,0.441,0,0,0,0,516
v3.2.3,1,587929,0,0.00,924,0,0.451,0,0,0,0,516
v3.2.3,1,585413,0,0.09,195872,0,0.941,1,0,0,100248,41349
v3.0.4,1,461724,0,0.06,194057,0,0.955,1,0,0,8261,39946
v3.0.4,1,262311,0,0.06,192473,0,0.868,1,0,0,21256,39800
v3.0.4,1,308652,0,0.09,192292,0,1.204,1,0,0,101279,39655
v3.0.4,1,793221,0,0.08,194001,0,1.183,1,0,0,56650,40105
v3.2.3,1,420455,0,0.08,195468,0,0.84,1,0,0,55226,41179
v3.2.3,3,756123,0,12.46,678096,0,2.548,1,0,0,956083,64156
v3.2.3,1,793227,0,0.07,192135,0,0.783,1,0,0,48317,41357
v3.2.4,1,211963,0,0.00,924,0,0.562,0,0,0,0,516
v3.2.4,1,351057,0,0.06,193327,0,0.828,1,0,0,35638,41505
v3.2.4,3,246013,0,10.24,843144,0,23.099,1,0,0,585081,81012
v3.2.3,1,234028,0,0.00,1126,0,0.538,0,0,0,0,722
v3.0.4,3,902647,0,0.08,230690,0,0.794,1,0,0,35126,40654
v3.0.4,1,216040,0,0.05,189869,0,0.778,1,0,0,27259,39134
v3.0.4,3,555596,0,0.00,674,0,0.582,0,0,0,0,310
v3.2.4,3,957743,0,0.00,1125,0,1.524,0,0,0,0,721
v3.2.3,3,861746,0,12.91,677975,0,1.963,1,0,0,964101,63837
v3.2.3,1,243826,0,0.05,200837,0,1.0,1,0,0,13443,42271
v3.2.4,1,493333,0,0.00,1227,0,0.583,0,0,0,0,826
v3.2.4,1,608886,0,0.00,924,0,0.561,0,0,0,0,516
v3.0.4,1,449921,0,0.05,186202,0,0.686,1,0,0,32132,39049
v3.2.4,1,392827,0,0.07,202408,0,0.809,1,0,0,49431,42524
v3.2.3,3,608538,0,6.18,674609,0,2.099,1,0,0,386108,64048
v3.2.4,3,275746,0,19.95,852734,0,21.586,1,0,0,1682862,82330
v3.2.4,1,329395,0,0.08,197487,0,0.721,1,0,0,63078,41386
v3.2.4,1,512046,0,0.07,193888,0,0.836,1,0,0,45921,41218
v3.2.4,3,963160,0,2.04,855363,0,21.202,1,0,0,221228,82252
v3.2.3,3,447276,0,10.58,681165,0,2.125,1,0,0,786207,64180
v3.2.4,1,555596,0,0.00,722,0,0.587,0,0,0,0,310
v3.0.4,3,646291,0,0.00,876,0,0.504,0,0,0,0,516
v3.2.4,1,551405,0,0.06,194293,0,0.929,1,0,0,12998,41323
v3.2.4,1,331283,0,0.08,192113,0,0.887,1,0,0,44090,40633
v3.2.4,1,635855,0,0.00,1227,0,0.621,0,0,0,0,826
v3.0.4,3,36992,0,0.05,232105,0,0.827,1,0,0,10203,41370
v3.2.3,1,621210,0,0.00,823,0,0.545,0,0,0,0,414
v3.0.4,1,757825,0,0.07,185841,0,0.84,1,0,0,35171,38535
v3.2.3,1,442276,0,0.06,193520,0,0.771,1,0,0,32486,41219
v3.2.4,1,842826,0,0.07,196542,0,0.742,1,0,0,63457,41174
v3.0.4,1,128398,0,0.06,187347,0,0.743,1,0,0,34690,38823
v3.2.3,1,177174,0,0.00,722,0,0.481,0,0,0,0,310
v3.0.4,3,932493,0,0.06,224189,0,0.986,1,0,0,38841,40479
v3.2.3,1,855816,0,0.06,195537,0,0.915,0,0,0,12783,41500
v3.2.4,1,645627,0,0.00,924,0,0.546,0,0,0,0,516
v3.2.3,3,778174,0,0.00,1025,0,0.814,0,0,0,0,620
v3.2.3,1,455984,0,0.00,1126,0,0.58,0,0,0,0,722
v3.2.3,1,916717,0,0.08,195016,0,0.72,1,0,0,55177,40991
v3.2.4,1,866065,0,0.06,193120,0,1.016,1,0,0,23230,40832
v3.0.4,1,142782,0,0.08,194579,0,0.763,1,0,0,24996,40580
v3.2.4,1,224067,0,0.06,194900,0,0.8,1,0,0,35510,41039
v3.2.3,3,94774,0,0.00,1025,0,1.051,0,0,0,0,620
v3.0.4,1,241348,0,0.00,573,0,0.79,0,0,0,0,208
v3.2.3,1,642335,0,0.05,202396,0,0.985,1,0,0,19227,42517
v3.2.4,3,538964,0,14.09,847716,0,20.182,1,0,0,972423,81261
v3.2.4,1,196942,0,1.00,193248,0,0.833,0,0,0,202221,40776
v3.0.4,3,831296,0,0.08,224534,0,0.996,1,0,0,34258,40524
v3.2.4,1,867210,0,0.05,195271,0,0.789,1,0,0,17118,41106
v3.0.4,3,960160,0,0.00,875,0,0.574,0,0,0,0,515
v3.0.4,1,415346,0,0.07,185085,0,0.781,1,0,0,61151,39052
v3.2.3,1,591526,0,0.05,195992,0,0.894,1,0,0,17807,41302
v3.0.4,1,613802,0,0.00,775,0,0.529,0,0,0,0,414
v3.0.4,1,105868,0,0.08,192545,0,0.741,1,0,0,45863,39765
v3.2.4,1,107556,0,0.00,1025,0,0.533,0,0,0,0,620
v3.0.4,1,707619,0,0.06,194312,0,0.923,1,0,0,10217,40133
v3.0.4,3,523048,0,0.00,1078,0,0.606,0,0,0,0,724
v3.2.3,3,658746,0,0.00,621,0,0.856,0,0,0,0,208
v3.2.4,3,320988,0,0.00,924,0,1.568,0,0,0,0,516
v3.0.4,3,146891,0,0.09,219341,0,0.901,1,0,0,44739,39884
v3.2.3,1,257566,0,0.04,197075,0,0.84,1,0,0,11687,41501
v3.0.4,3,191433,0,0.08,231689,0,0.812,1,0,0,39200,41799
v3.2.4,1,367862,0,0.00,1126,0,0.63,0,0,0,0,722
v3.0.4,1,985529,0,0.08,193848,0,0.917,1,0,0,40848,40217
v3.0.4,1,417134,0,0.08,194206,0,0.707,1,0,0,45430,40152
v3.2.3,1,466061,0,0.07,200523,0,0.883,1,0,0,35371,42056
v3.0.4,1,893911,0,0.07,194690,0,0.883,1,0,0,39545,40659
v3.0.4,1,281632,0,0.00,674,0,0.575,0,0,0,0,310
v3.0.4,1,900577,0,0.00,876,0,0.719,0,0,0,0,516
v3.2.4,3,415488,0,0.00,722,0,1.872,0,0,0,0,312
v3.2.3,1,196942,0,1.01,193248,0,0.899,0,0,0,202221,40776
v3.2.3,1,451791,0,0.05,202680,0,0.768,1,0,0,11990,42805
v3.0.4,1,69558,0,0.06,189973,0,0.801,1,0,0,23396,39280
v3.2.4,1,963525,0,0.06,196641,0,0.794,1,0,0,41680,41300
v3.2.3,1,15092,0,0.00,1025,0,0.648,0,0,0,0,620
v3.2.3,1,669281,0,0.00,924,0,0.688,0,0,0,0,516
v3.2.4,3,253424,0,8.02,856896,0,20.813,1,0,0,463324,82707
v3.0.4,1,608886,0,0.00,876,0,0.522,0,0,0,0,516
v3.2.4,1,673251,0,0.00,1126,0,0.484,0,0,0,0,722
v3.2.4,1,329011,0,0.05,194257,0,0.816,1,0,0,23076,41390
v3.2.3,1,703876,0,0.04,189380,0,0.841,1,0,0,16283,40065
v3.2.3,3,632915,0,12.14,669568,0,2.086,1,0,0,955632,63660
v3.2.3,1,581773,0,0.00,924,0,0.525,0,0,0,0,516
v3.0.4,1,956139,0,0.06,191888,0,0.929,1,0,0,25364,40069
v3.0.4,1,352072,0,0.00,876,0,0.462,0,0,0,0,518
v3.0.4,1,44741,0,0.07,184468,0,0.815,1,0,0,36192,38753
v3.2.4,3,224213,0,6.35,858165,0,20.868,1,0,0,394447,82728
v3.2.3,1,408639,0,0.00,1126,0,0.56,0,0,0,0,722
v3.2.3,3,865695,0,10.69,686567,0,1.883,1,0,0,763086,64917
v3.2.3,1,859135,0,0.05,195383,0,0.85,1,0,0,15567,41334
v3.0.4,1,641668,0,0.00,1078,0,0.716,0,0,0,0,722
v3.0.4,1,873242,0,0.05,186997,0,0.695,1,0,0,13517,39151
v3.2.3,1,253798,0,0.06,195063,0,0.783,0,0,0,11416,41232
v3.0.4,1,170199,0,0.06,191540,0,0.721,1,0,0,20036,40101
v3.2.4,1,219246,0,0.00,722,0,0.539,0,0,0,0,310
v3.2.4,1,945237,0,0.00,823,0,0.527,0,0,0,0,414
v3.0.4,1,755533,0,0.00,1179,0,0.735,0,0,0,0,826
v3.2.4,1,565923,0,0.00,924,0,0.618,0,0,0,0,516
v3.2.4,1,443650,0,0.06,197693,0,0.906,1,0,0,34373,41528
v3.0.4,1,19001,0,0.06,187179,0,0.921,1,0,0,12702,39594
v3.2.4,3,168820,0,3.56,855843,0,23.462,1,0,0,321087,82548
v3.2.3,3,665484,0,0.00,924,0,1.028,0,0,0,0,518
v3.2.3,1,619071,0,0.08,200472,0,0.749,1,0,0,72381,42212
v3.0.4,1,366489,0,0.08,192419,0,0.724,1,0,0,46522,39605
v3.2.4,1,386406,0,0.06,203575,0,0.888,1,0,0,12076,42739
v3.0.4,1,593563,0,0.05,190956,0,0.69,1,0,0,17725,39878
v3.2.3,3,451791,0,11.95,682840,0,2.055,1,0,0,880056,64845
v3.0.4,1,688614,0,0.00,472,0,0.423,0,0,0,0,104
v3.2.4,1,482397,0,0.00,924,0,0.607,0,0,0,0,516
v3.2.4,3,252642,0,7.16,854743,0,20.495,1,0,0,432195,82150
v3.2.3,1,774166,0,0.08,197221,0,0.869,1,0,0,60787,41455
v3.0.4,1,232668,0,0.06,190356,0,0.91,1,0,0,32758,39947
v3.2.3,1,771595,0,0.06,194685,0,0.817,1,0,0,35330,41484
v3.0.4,1,762775,0,0.07,190764,0,0.735,1,0,0,45927,39323
v3.2.3,1,919186,0,0.06,197845,0,0.725,1,0,0,15094,41597
v3.2.4,1,593563,0,0.07,196500,0,0.788,1,0,0,34788,41750
v3.2.3,1,707619,0,0.06,199856,0,0.815,1,0,0,31635,42005
v3.2.4,1,523605,0,0.05,197110,0,0.74,1,0,0,26982,41394
v3.2.4,3,889657,0,11.87,851735,0,21.787,1,0,0,712184,82054
v3.2.3,1,238512,0,0.07,196447,0,0.944,1,0,0,28865,41385
v3.2.4,1,702122,0,0.08,188595,0,0.87,1,0,0,74370,40375
v3.2.4,1,760927,0,0.00,924,0,0.621,0,0,0,0,516
v3.2.4,1,931969,0,0.10,195794,0,0.793,1,0,0,94733,41138
v3.2.3,1,371497,0,0.06,192955,0,0.784,1,0,0,52796,40957
v3.0.4,1,989360,0,0.06,188195,0,0.935,1,0,0,19468,39502
v3.0.4,1,597728,0,0.06,184784,0,0.833,1,0,0,30842,38158
v3.2.4,1,562797,0,0.00,1126,0,0.537,0,0,0,0,722
v3.0.4,1,844029,0,0.07,194654,0,0.807,1,0,0,46946,40228
v3.2.3,1,470573,0,0.00,1126,0,0.505,0,0,0,0,722
v3.0.4,1,383287,0,0.04,191995,0,0.776,1,0,0,12011,39833
v3.2.3,3,879255,0,21.63,672223,0,1.94,1,0,0,1767289,63431
v3.2.3,1,766482,0,0.00,1025,0,0.675,0,0,0,0,620
v3.0.4,1,614721,0,0.07,193184,0,0.78,1,0,0,60982,39829
v3.0.4,1,497160,0,0.05,191999,0,0.741,1,0,0,22416,39864
v3.2.3,1,91781,0,0.06,192792,0,0.86,1,0,0,31494,40783
v3.2.4,3,784836,0,0.00,924,0,1.797,0,0,0,0,516
v3.0.4,3,938850,0,0.00,774,0,0.463,0,0,0,0,413
v3.2.3,1,580447,0,0.00,924,0,0.496,0,0,0,0,516
v3.2.3,1,99696,0,0.00,924,0,0.523,0,0,0,0,516
